timestamp,market,odds,implied_prob
2025-01-07 20:00:00,Market_01,3.080928621754007,0.3245774643849713
2025-01-07 21:00:00,Market_01,3.1105455152858457,0.32148701733692664
2025-01-07 22:00:00,Market_01,3.136693929093081,0.3188070059131119
2025-01-07 23:00:00,Market_01,3.233240273268505,0.309287252255179
2025-01-08 00:00:00,Market_01,3.177384807740491,0.3147242340820287
2025-01-08 01:00:00,Market_01,3.1277170978452844,0.3197220108842037
2025-01-08 02:00:00,Market_01,3.074560523184676,0.32524973649378186
2025-01-08 03:00:00,Market_01,2.990496677915571,0.3343926135698026
2025-01-08 04:00:00,Market_01,2.7650618848971407,0.36165555840252006
2025-01-08 05:00:00,Market_01,2.845031406513568,0.35148996869087146
2025-01-08 06:00:00,Market_01,2.9155761756110676,0.342985379138795
2025-01-08 07:00:00,Market_01,2.7852877216105227,0.3590293355480615
2025-01-08 08:00:00,Market_01,2.7497494468421535,0.36366949765129053
2025-01-08 09:00:00,Market_01,2.689183436090755,0.3718600920187476
2025-01-08 10:00:00,Market_01,2.6330352761421296,0.3797898224383761
2025-01-08 11:00:00,Market_01,2.4693344439548204,0.40496742045132883
2025-01-08 12:00:00,Market_01,2.4231404600002144,0.41268759137467065
2025-01-08 13:00:00,Market_01,2.466983190101383,0.4053533903321425
2025-01-08 14:00:00,Market_01,2.6638718963125743,0.3753934269077411
2025-01-08 15:00:00,Market_01,2.695564529152774,0.37097980374237366
2025-01-08 16:00:00,Market_01,2.705466159992379,0.36962206912350254
2025-01-08 17:00:00,Market_01,2.6639531343234424,0.37538197917808624
2025-01-08 18:00:00,Market_01,2.6164110351988206,0.38220294385970216
2025-01-08 19:00:00,Market_01,2.691844750505821,0.3714924494854658
2025-01-08 20:00:00,Market_01,2.7154502008363988,0.36826305991249086
2025-01-08 21:00:00,Market_01,2.6641657448027276,0.3753520222796974
2025-01-08 22:00:00,Market_01,2.5837566387118156,0.38703335485131846
2025-01-08 23:00:00,Market_01,2.5712489145292805,0.3889160611208543
2025-01-09 00:00:00,Market_01,2.5304123552232154,0.3951925060497845
2025-01-09 01:00:00,Market_01,2.5299927568830203,0.39525804857718694
2025-01-09 02:00:00,Market_01,2.5126373190206697,0.3979881984678003
2025-01-09 03:00:00,Market_01,2.5421581703435283,0.3933665543182419
2025-01-09 04:00:00,Market_01,2.4474821939779217,0.40858315638026693
2025-01-09 05:00:00,Market_01,2.528988924145317,0.3954149385363379
2025-01-09 06:00:00,Market_01,2.748812442685201,0.3637934638505716
2025-01-09 07:00:00,Market_01,2.8490288194852944,0.3509968004397583
2025-01-09 08:00:00,Market_01,2.8677774456930742,0.3487020938468688
2025-01-09 09:00:00,Market_01,2.9446505513095613,0.3395988700782422
2025-01-09 10:00:00,Market_01,2.8568442069796904,0.35003658846949126
2025-01-09 11:00:00,Market_01,2.7243197531272547,0.36706410796753836
2025-01-09 12:00:00,Market_01,2.788293549137364,0.3586422958620615
2025-01-09 13:00:00,Market_01,2.743640059826985,0.3644792969173444
2025-01-09 14:00:00,Market_01,2.6350052774176254,0.3795058812861378
2025-01-09 15:00:00,Market_01,2.566305835724915,0.3896651700975172
2025-01-09 16:00:00,Market_01,2.4807250533866023,0.4031079537149164
2025-01-09 17:00:00,Market_01,2.490749686714755,0.401485546835089
2025-01-09 18:00:00,Market_01,2.5346293871817456,0.39453499792011015
2025-01-09 19:00:00,Market_01,2.603039711098517,0.3841662483043668
2025-01-09 20:00:00,Market_01,2.6738245192030967,0.37399612159216744
2025-01-09 21:00:00,Market_01,2.7350775376357674,0.36562034759146594
2025-01-09 22:00:00,Market_01,2.718131807661944,0.3678997453990909
2025-01-09 23:00:00,Market_01,2.6677635163120974,0.37484581893615326
2025-01-10 00:00:00,Market_01,2.5497514615822254,0.39219508844970286
2025-01-10 01:00:00,Market_01,2.6352690884877723,0.37946788977585655
2025-01-10 02:00:00,Market_01,2.621255323175572,0.38149660247080774
2025-01-10 03:00:00,Market_01,2.5891815832403258,0.38622242892231357
2025-01-10 04:00:00,Market_01,2.6824574279017406,0.3727924960144532
2025-01-10 05:00:00,Market_01,2.611140468239417,0.38297441756331796
2025-01-10 06:00:00,Market_01,2.6773592371990937,0.3735023623673845
2025-01-10 07:00:00,Market_01,2.7012855545565984,0.3701941093614387
2025-01-10 08:00:00,Market_01,2.6184771143579644,0.38190137103611627
2025-01-10 09:00:00,Market_01,2.6125291689232437,0.3827708459278757
2025-01-10 10:00:00,Market_01,2.68990987242937,0.3717596675820436
2025-01-10 11:00:00,Market_01,2.7548845946168905,0.36299161204575453
2025-01-10 12:00:00,Market_01,2.8812913523422594,0.34706660233685843
2025-01-10 13:00:00,Market_01,2.9106721021174784,0.3435632613074184
2025-01-10 14:00:00,Market_01,3.220552423875531,0.31050573578200763
2025-01-10 15:00:00,Market_01,3.1328438831451497,0.3191987974185525
2025-01-10 16:00:00,Market_01,3.095600869197224,0.3230390616408271
2025-01-10 17:00:00,Market_01,3.0899536987516405,0.3236294448049516
2025-01-10 18:00:00,Market_01,2.9611970424439638,0.3377012693402768
2025-01-10 19:00:00,Market_01,3.0552711393512033,0.32730319319952506
2025-01-10 20:00:00,Market_01,3.139219857596428,0.3185504824009552
2025-01-07 20:00:00,Market_02,2.6233099177868495,0.38119781167283817
2025-01-07 21:00:00,Market_02,2.7422360635888228,0.364665906512541
2025-01-07 22:00:00,Market_02,2.6999292329276425,0.3703800780421417
2025-01-07 23:00:00,Market_02,2.6352307637994095,0.37947340845331706
2025-01-08 00:00:00,Market_02,2.5958604542230344,0.3852287199695831
